id,split,image,gt_time_hhmm,gt_time_minutes,gt_time_hhmmss,gt_time_seconds_total,gt_seconds,pred_time_hhmm,pred_time_minutes,pred_time_hhmmss,pred_time_seconds_total,parsed_ok,is_exact,tol_1,tol_5,abs_err_minutes,hour_correct,minute_correct,second_correct,raw_output,latency_sec,error
rege_ood_clean_blender_000034,clean,images/sample_00034.png,11:35,695,11:35:22,41722,22,12:38,38,,,True,False,False,False,63,False,False,,12:38,0.15727806091308594,
rege_ood_clean_blender_000035,clean,images/sample_00035.png,01:20,80,,,,02:22,142,,,True,False,False,False,62,False,False,,02:22,0.1605212688446045,
rege_ood_clean_blender_000036,clean,images/sample_00036.png,07:04,424,07:04:39,25479,39,07:08,428,,,True,False,False,True,4,True,False,,07:08,0.1602795124053955,
rege_ood_clean_blender_000037,clean,images/sample_00037.png,11:46,706,,,,10:45,645,,,True,False,False,False,61,False,False,,10:45,0.16059660911560059,
rege_ood_clean_blender_000038,clean,images/sample_00038.png,07:49,469,,,,08:52,532,,,True,False,False,False,63,False,False,,08:52,0.16012167930603027,
rege_ood_clean_blender_000039,clean,images/sample_00039.png,12:40,40,12:40:21,2421,21,01:45,105,,,True,False,False,False,65,False,False,,01:45,0.16008591651916504,
rege_ood_clean_blender_000040,clean,images/sample_00040.png,05:08,308,05:08:20,18500,20,06:15,375,,,True,False,False,False,67,False,False,,06:15,0.16001248359680176,
rege_ood_clean_blender_000041,clean,images/sample_00041.png,03:49,229,03:49:32,13772,32,03:50,230,,,True,False,True,True,1,True,False,,03:50,0.15941476821899414,
rege_ood_clean_blender_000042,clean,images/sample_00042.png,03:23,203,03:23:46,12226,46,04:25,265,,,True,False,False,False,62,False,False,,04:25,0.158677339553833,
rege_ood_clean_blender_000043,clean,images/sample_00043.png,01:52,112,01:52:25,6745,25,02:54,174,,,True,False,False,False,62,False,False,,02:54,0.15973114967346191,
rege_ood_clean_blender_000044,clean,images/sample_00044.png,05:03,303,,,,05:07,307,,,True,False,False,True,4,True,False,,05:07,0.1609821319580078,
rege_ood_clean_blender_000045,clean,images/sample_00045.png,03:23,203,,,,03:21,201,,,True,False,False,True,2,True,False,,03:21,0.16224980354309082,
rege_ood_clean_blender_000046,clean,images/sample_00046.png,01:01,61,,,,02:05,125,,,True,False,False,False,64,False,False,,02:05,0.16358351707458496,
rege_ood_clean_blender_000047,clean,images/sample_00047.png,04:37,277,,,,04:35,275,,,True,False,False,True,2,True,False,,04:35,0.1601858139038086,
rege_ood_clean_blender_000048,clean,images/sample_00048.png,05:35,335,,,,04:33,273,,,True,False,False,False,62,False,False,,04:33,0.16117167472839355,
rege_ood_clean_blender_000049,clean,images/sample_00049.png,09:01,541,09:01:05,32465,5,08:56,536,,,True,False,False,True,5,False,False,,08:56,0.1717984676361084,
rege_ood_clean_blender_000050,clean,images/sample_00050.png,10:25,625,10:25:42,37542,42,10:26,626,,,True,False,True,True,1,True,False,,10:26,0.1730635166168213,
rege_ood_clean_blender_000051,clean,images/sample_00051.png,07:53,473,,,,07:49,469,,,True,False,False,True,4,True,False,,07:49,0.16144585609436035,
rege_ood_clean_blender_000052,clean,images/sample_00052.png,05:25,325,,,,05:25,325,,,True,True,True,True,0,True,True,,05:25,0.168487548828125,
rege_ood_clean_blender_000053,clean,images/sample_00053.png,07:12,432,,,,06:07,367,,,True,False,False,False,65,False,False,,06:07,0.16136717796325684,
rege_ood_clean_blender_000054,clean,images/sample_00054.png,09:43,583,,,,09:43,583,,,True,True,True,True,0,True,True,,09:43,0.16308975219726562,
rege_ood_clean_blender_000055,clean,images/sample_00055.png,03:17,197,03:17:41,11861,41,03:18,198,,,True,False,True,True,1,True,False,,03:18,0.16408324241638184,
rege_ood_clean_blender_000056,clean,images/sample_00056.png,04:25,265,04:25:59,15959,59,04:30,270,,,True,False,False,True,5,True,False,,04:30,0.1650533676147461,
rege_ood_clean_blender_000057,clean,images/sample_00057.png,08:57,537,08:57:44,32264,44,10:05,605,,,True,False,False,False,68,False,False,,10:05,0.15961909294128418,
rege_ood_clean_blender_000058,clean,images/sample_00058.png,04:04,244,,,,04:05,245,,,True,False,True,True,1,True,False,,04:05,0.16034460067749023,
rege_ood_clean_blender_000059,clean,images/sample_00059.png,11:14,674,,,,01:20,80,,,True,False,False,False,126,False,False,,01:20,0.15784668922424316,
rege_ood_clean_blender_000060,clean,images/sample_00060.png,10:09,609,,,,09:07,547,,,True,False,False,False,62,False,False,,09:07,0.15798568725585938,
rege_ood_clean_blender_000061,clean,images/sample_00061.png,12:15,15,12:15:17,917,17,11:14,674,,,True,False,False,False,61,False,False,,11:14,0.16129136085510254,
rege_ood_clean_blender_000062,clean,images/sample_00062.png,06:34,394,,,,05:29,329,,,True,False,False,False,65,False,False,,05:29,0.15931081771850586,
rege_ood_clean_blender_000063,clean,images/sample_00063.png,01:15,75,,,,12:10,10,,,True,False,False,False,65,False,False,,12:10,0.15761685371398926,
rege_ood_clean_blender_000064,clean,images/sample_00064.png,09:31,571,09:31:20,34280,20,10:35,635,,,True,False,False,False,64,False,False,,10:35,0.16610050201416016,
rege_ood_clean_blender_000065,clean,images/sample_00065.png,06:58,418,,,,06:57,417,,,True,False,True,True,1,True,False,,06:57,0.16492509841918945,
rege_ood_clean_blender_000066,clean,images/sample_00066.png,12:52,52,12:52:35,3155,35,11:58,718,,,True,False,False,False,54,False,False,,11:58,0.15821027755737305,
rege_ood_clean_blender_000067,clean,images/sample_00067.png,08:33,513,,,,09:38,578,,,True,False,False,False,65,False,False,,09:38,0.15758824348449707,
rege_ood_clean_blender_000068,clean,images/sample_00068.png,10:23,623,10:23:56,37436,56,11:26,686,,,True,False,False,False,63,False,False,,11:26,0.1604762077331543,
rege_ood_clean_blender_000069,clean,images/sample_00069.png,02:19,139,02:19:46,8386,46,02:20,140,,,True,False,True,True,1,True,False,,02:20,0.15958023071289062,
rege_ood_clean_blender_000070,clean,images/sample_00070.png,05:46,346,,,,05:45,345,,,True,False,True,True,1,True,False,,05:45,0.16038060188293457,
rege_ood_clean_blender_000071,clean,images/sample_00071.png,08:59,539,08:59:24,32364,24,08:55,535,,,True,False,False,True,4,True,False,,08:55,0.15799760818481445,
rege_ood_clean_blender_000072,clean,images/sample_00072.png,01:33,93,01:33:48,5628,48,02:38,158,,,True,False,False,False,65,False,False,,02:38,0.159088134765625,
rege_ood_clean_blender_000073,clean,images/sample_00073.png,04:29,269,04:29:02,16142,2,05:30,330,,,True,False,False,False,61,False,False,,05:30,0.15994691848754883,
rege_ood_clean_blender_000074,clean,images/sample_00074.png,08:40,520,08:40:27,31227,27,09:41,581,,,True,False,False,False,61,False,False,,09:41,0.16147947311401367,
rege_ood_clean_blender_000075,clean,images/sample_00075.png,02:30,150,,,,03:31,211,,,True,False,False,False,61,False,False,,03:31,0.16412043571472168,
rege_ood_clean_blender_000076,clean,images/sample_00076.png,09:05,545,,,,09:04,544,,,True,False,True,True,1,True,False,,09:04,0.1600344181060791,
rege_ood_clean_blender_000077,clean,images/sample_00077.png,10:33,633,10:33:49,38029,49,10:37,637,,,True,False,False,True,4,True,False,,10:37,0.1604762077331543,
rege_ood_clean_blender_000078,clean,images/sample_00078.png,09:49,589,,,,08:43,523,,,True,False,False,False,66,False,False,,08:43,0.1592998504638672,
rege_ood_clean_blender_000079,clean,images/sample_00079.png,07:48,468,07:48:47,28127,47,07:46,466,,,True,False,False,True,2,True,False,,07:46,0.16241097450256348,
rege_ood_clean_blender_000080,clean,images/sample_00080.png,08:20,500,,,,07:15,435,,,True,False,False,False,65,False,False,,07:15,0.15986871719360352,
rege_ood_clean_blender_000081,clean,images/sample_00081.png,05:34,334,,,,06:38,398,,,True,False,False,False,64,False,False,,06:38,0.16275453567504883,
rege_ood_clean_blender_000082,clean,images/sample_00082.png,06:38,398,,,,06:37,397,,,True,False,True,True,1,True,False,,06:37,0.1599740982055664,
rege_ood_clean_blender_000083,clean,images/sample_00083.png,09:29,569,09:29:49,34189,49,09:33,573,,,True,False,False,True,4,True,False,,09:33,0.15887951850891113,
rege_ood_clean_blender_000084,clean,images/sample_00084.png,07:27,447,,,,06:20,380,,,True,False,False,False,67,False,False,,06:20,0.15954852104187012,
rege_ood_clean_blender_000085,clean,images/sample_00085.png,11:07,667,,,,10:05,605,,,True,False,False,False,62,False,False,,10:05,0.15966033935546875,
rege_ood_clean_blender_000086,clean,images/sample_00086.png,04:36,276,,,,03:31,211,,,True,False,False,False,65,False,False,,03:31,0.15765953063964844,
rege_ood_clean_blender_000087,clean,images/sample_00087.png,05:23,323,05:23:56,19436,56,04:16,256,,,True,False,False,False,67,False,False,,04:16,0.15814805030822754,
rege_ood_clean_blender_000088,clean,images/sample_00088.png,07:54,474,07:54:22,28462,22,07:48,468,,,True,False,False,False,6,True,False,,07:48,0.15989923477172852,
rege_ood_clean_blender_000089,clean,images/sample_00089.png,04:54,294,04:54:02,17642,2,03:48,228,,,True,False,False,False,66,False,False,,03:48,0.15961313247680664,
rege_ood_clean_blender_000090,clean,images/sample_00090.png,03:11,191,03:11:22,11482,22,04:15,255,,,True,False,False,False,64,False,False,,04:15,0.1691725254058838,
rege_ood_clean_blender_000091,clean,images/sample_00091.png,11:01,661,11:01:39,39699,39,12:07,7,,,True,False,False,False,66,False,False,,12:07,0.16140294075012207,
rege_ood_clean_blender_000092,clean,images/sample_00092.png,06:12,372,,,,07:15,435,,,True,False,False,False,63,False,False,,07:15,0.15896272659301758,
rege_ood_clean_blender_000093,clean,images/sample_00093.png,05:25,325,,,,04:18,258,,,True,False,False,False,67,False,False,,04:18,0.16367292404174805,
rege_ood_clean_blender_000094,clean,images/sample_00094.png,06:04,364,06:04:43,21883,43,02:48,168,,,True,False,False,False,196,False,False,,02:48,0.15865135192871094,
rege_ood_clean_blender_000095,clean,images/sample_00095.png,09:48,588,,,,09:48,588,,,True,True,True,True,0,True,True,,09:48,0.16176176071166992,
rege_ood_clean_blender_000096,clean,images/sample_00096.png,02:51,171,02:51:59,10319,59,02:48,168,,,True,False,False,True,3,True,False,,02:48,0.15988540649414062,
rege_ood_clean_blender_000097,clean,images/sample_00097.png,08:51,531,08:51:30,31890,30,09:52,592,,,True,False,False,False,61,False,False,,09:52,0.16292858123779297,
rege_ood_clean_blender_000098,clean,images/sample_00098.png,06:37,397,,,,07:43,463,,,True,False,False,False,66,False,False,,07:43,0.16819548606872559,
rege_ood_clean_blender_000099,clean,images/sample_00099.png,03:07,187,,,,02:00,120,,,True,False,False,False,67,False,False,,02:00,0.1720271110534668,
rege_ood_clean_blender_000100,clean,images/sample_00100.png,12:50,50,,,,12:47,47,,,True,False,False,True,3,True,False,,12:47,0.16534161567687988,
rege_ood_clean_blender_000101,clean,images/sample_00101.png,01:24,84,01:24:16,5056,16,06:17,377,,,True,False,False,False,293,False,False,,06:17,0.16159343719482422,
rege_ood_clean_blender_000102,clean,images/sample_00102.png,06:34,394,06:34:19,23659,19,07:37,457,,,True,False,False,False,63,False,False,,07:37,0.15829086303710938,
rege_ood_clean_blender_000103,clean,images/sample_00103.png,01:53,113,,,,02:51,171,,,True,False,False,False,58,False,False,,02:51,0.16276836395263672,
rege_ood_clean_blender_000104,clean,images/sample_00104.png,03:17,197,03:17:53,11873,53,03:20,200,,,True,False,False,True,3,True,False,,03:20,0.15944814682006836,
rege_ood_clean_blender_000105,clean,images/sample_00105.png,09:02,542,,,,09:00,540,,,True,False,False,True,2,True,False,,09:00,0.16038799285888672,
rege_ood_clean_blender_000106,clean,images/sample_00106.png,04:59,299,04:59:32,17972,32,04:59,299,,,True,True,True,True,0,True,True,,04:59,0.16193294525146484,
rege_ood_clean_blender_000107,clean,images/sample_00107.png,03:37,217,03:37:49,13069,49,03:38,218,,,True,False,True,True,1,True,False,,03:38,0.16493916511535645,
rege_ood_clean_blender_000108,clean,images/sample_00108.png,09:45,585,09:45:18,35118,18,10:18,618,,,True,False,False,False,33,False,False,,10:18,0.16194653511047363,
rege_ood_clean_blender_000109,clean,images/sample_00109.png,08:24,504,08:24:47,30287,47,07:18,438,,,True,False,False,False,66,False,False,,07:18,0.15900588035583496,
rege_ood_clean_blender_000110,clean,images/sample_00110.png,07:36,456,07:36:17,27377,17,08:40,520,,,True,False,False,False,64,False,False,,08:40,0.1631622314453125,
rege_ood_clean_blender_000111,clean,images/sample_00111.png,06:06,366,06:06:44,22004,44,07:10,430,,,True,False,False,False,64,False,False,,07:10,0.16229486465454102,
rege_ood_clean_blender_000112,clean,images/sample_00112.png,03:05,185,03:05:53,11153,53,03:55,235,,,True,False,False,False,50,True,False,,03:55,0.1601417064666748,
rege_ood_clean_blender_000113,clean,images/sample_00113.png,10:44,644,10:44:54,38694,54,09:40,580,,,True,False,False,False,64,False,False,,09:40,0.15949392318725586,
rege_ood_clean_blender_000114,clean,images/sample_00114.png,11:33,693,,,,11:30,690,,,True,False,False,True,3,True,False,,11:30,0.1597599983215332,
rege_ood_clean_blender_000115,clean,images/sample_00115.png,05:26,326,,,,05:28,328,,,True,False,False,True,2,True,False,,05:28,0.1650533676147461,
rege_ood_clean_blender_000116,clean,images/sample_00116.png,03:47,227,03:47:33,13653,33,03:45,225,,,True,False,False,True,2,True,False,,03:45,0.16344046592712402,
rege_ood_clean_blender_000117,clean,images/sample_00117.png,08:31,511,,,,09:36,576,,,True,False,False,False,65,False,False,,09:36,0.16016793251037598,
rege_ood_clean_blender_000118,clean,images/sample_00118.png,07:10,430,07:10:40,25840,40,07:13,433,,,True,False,False,True,3,True,False,,07:13,0.16350007057189941,
rege_ood_clean_blender_000119,clean,images/sample_00119.png,07:27,447,,,,07:24,444,,,True,False,False,True,3,True,False,,07:24,0.15951323509216309,
rege_ood_clean_blender_000120,clean,images/sample_00120.png,11:51,711,,,,11:50,710,,,True,False,True,True,1,True,False,,11:50,0.16072368621826172,
rege_ood_clean_blender_000121,clean,images/sample_00121.png,10:35,635,10:35:27,38127,27,07:37,457,,,True,False,False,False,178,False,False,,07:37,0.16164326667785645,
rege_ood_clean_blender_000122,clean,images/sample_00122.png,01:12,72,01:12:11,4331,11,01:12,72,,,True,True,True,True,0,True,True,,01:12,0.1591629981994629,
rege_ood_clean_blender_000123,clean,images/sample_00123.png,09:53,593,,,,09:52,592,,,True,False,True,True,1,True,False,,09:52,0.1620194911956787,
rege_ood_clean_blender_000124,clean,images/sample_00124.png,11:18,678,,,,10:14,614,,,True,False,False,False,64,False,False,,10:14,0.1606438159942627,
rege_ood_clean_blender_000125,clean,images/sample_00125.png,02:57,177,02:57:08,10628,8,10:10,610,,,True,False,False,False,287,False,False,,10:10,0.15929102897644043,
rege_ood_clean_blender_000126,clean,images/sample_00126.png,01:55,115,01:55:05,6905,5,10:07,607,,,True,False,False,False,228,False,False,,10:07,0.16167521476745605,
rege_ood_clean_blender_000127,clean,images/sample_00127.png,06:41,401,,,,07:42,462,,,True,False,False,False,61,False,False,,07:42,0.16011857986450195,
rege_ood_clean_blender_000128,clean,images/sample_00128.png,02:38,158,,,,02:37,157,,,True,False,True,True,1,True,False,,02:37,0.1607072353363037,
rege_ood_clean_blender_000129,clean,images/sample_00129.png,09:15,555,,,,10:19,619,,,True,False,False,False,64,False,False,,10:19,0.16063666343688965,
rege_ood_clean_blender_000130,clean,images/sample_00130.png,07:29,449,,,,07:25,445,,,True,False,False,True,4,True,False,,07:25,0.1601705551147461,
rege_ood_clean_blender_000131,clean,images/sample_00131.png,09:46,586,09:46:03,35163,3,09:41,581,,,True,False,False,True,5,True,False,,09:41,0.15875911712646484,
rege_ood_clean_blender_000132,clean,images/sample_00132.png,03:50,230,03:50:43,13843,43,04:53,293,,,True,False,False,False,63,False,False,,04:53,0.15747547149658203,
rege_ood_clean_blender_000133,clean,images/sample_00133.png,02:36,156,02:36:40,9400,40,02:34,154,,,True,False,False,True,2,True,False,,02:34,0.17117691040039062,
rege_ood_clean_blender_000134,clean,images/sample_00134.png,07:28,448,,,,07:29,449,,,True,False,True,True,1,True,False,,07:29,0.16021466255187988,
rege_ood_clean_blender_000135,clean,images/sample_00135.png,09:40,580,09:40:33,34833,33,10:46,646,,,True,False,False,False,66,False,False,,10:46,0.15964770317077637,
rege_ood_clean_blender_000136,clean,images/sample_00136.png,05:20,320,,,,04:18,258,,,True,False,False,False,62,False,False,,04:18,0.15926599502563477,
rege_ood_clean_blender_000137,clean,images/sample_00137.png,06:07,367,06:07:32,22052,32,05:06,306,,,True,False,False,False,61,False,False,,05:06,0.15916013717651367,
rege_ood_clean_blender_000138,clean,images/sample_00138.png,08:53,533,,,,10:58,658,,,True,False,False,False,125,False,False,,10:58,0.15842056274414062,
rege_ood_clean_blender_000139,clean,images/sample_00139.png,11:54,714,,,,12:56,56,,,True,False,False,False,62,False,False,,12:56,0.1624610424041748,
rege_ood_clean_blender_000140,clean,images/sample_00140.png,07:14,434,07:14:13,26053,13,06:08,368,,,True,False,False,False,66,False,False,,06:08,0.16120576858520508,
rege_ood_clean_blender_000141,clean,images/sample_00141.png,10:39,639,,,,09:34,574,,,True,False,False,False,65,False,False,,09:34,0.16001296043395996,
rege_ood_clean_blender_000142,clean,images/sample_00142.png,01:38,98,01:38:14,5894,14,02:15,135,,,True,False,False,False,37,False,False,,02:15,0.1604475975036621,
rege_ood_clean_blender_000143,clean,images/sample_00143.png,09:16,556,09:16:27,33387,27,04:21,261,,,True,False,False,False,295,False,False,,04:21,0.15780186653137207,
rege_ood_clean_blender_000144,clean,images/sample_00144.png,11:36,696,,,,12:40,40,,,True,False,False,False,64,False,False,,12:40,0.15772104263305664,
rege_ood_clean_blender_000145,clean,images/sample_00145.png,04:52,292,,,,05:55,355,,,True,False,False,False,63,False,False,,05:55,0.1563560962677002,
rege_ood_clean_blender_000146,clean,images/sample_00146.png,12:22,22,12:22:58,1378,58,11:18,678,,,True,False,False,False,64,False,False,,11:18,0.15834641456604004,
rege_ood_clean_blender_000147,clean,images/sample_00147.png,06:12,372,,,,05:09,309,,,True,False,False,False,63,False,False,,05:09,0.16004085540771484,
rege_ood_clean_blender_000148,clean,images/sample_00148.png,03:35,215,03:35:05,12905,5,03:35,215,,,True,True,True,True,0,True,True,,03:35,0.1594386100769043,
rege_ood_clean_blender_000149,clean,images/sample_00149.png,04:07,247,04:07:51,14871,51,04:10,250,,,True,False,False,True,3,True,False,,04:10,0.1579272747039795,
rege_ood_clean_blender_000150,clean,images/sample_00150.png,12:29,29,12:29:14,1754,14,05:13,313,,,True,False,False,False,284,False,False,,05:13,0.15946006774902344,
rege_ood_clean_blender_000151,clean,images/sample_00151.png,05:35,335,,,,06:39,399,,,True,False,False,False,64,False,False,,06:39,0.1577439308166504,
rege_ood_clean_blender_000152,clean,images/sample_00152.png,05:06,306,,,,04:05,245,,,True,False,False,False,61,False,False,,04:05,0.15879225730895996,
rege_ood_clean_blender_000153,clean,images/sample_00153.png,09:16,556,,,,10:19,619,,,True,False,False,False,63,False,False,,10:19,0.15761208534240723,
rege_ood_clean_blender_000154,clean,images/sample_00154.png,08:17,497,08:17:15,29835,15,03:15,195,,,True,False,False,False,302,False,False,,03:15,0.16019797325134277,
rege_ood_clean_blender_000155,clean,images/sample_00155.png,09:12,552,,,,03:15,195,,,True,False,False,False,357,False,False,,03:15,0.1587388515472412,
rege_ood_clean_blender_000156,clean,images/sample_00156.png,01:44,104,01:44:49,6289,49,01:43,103,,,True,False,True,True,1,True,False,,01:43,0.1605510711669922,
rege_ood_clean_blender_000157,clean,images/sample_00157.png,09:39,579,09:39:48,34788,48,09:39,579,,,True,True,True,True,0,True,True,,09:39,0.15549111366271973,
rege_ood_clean_blender_000158,clean,images/sample_00158.png,10:38,638,,,,09:32,572,,,True,False,False,False,66,False,False,,09:32,0.15604162216186523,
rege_ood_clean_blender_000159,clean,images/sample_00159.png,12:05,5,,,,11:02,662,,,True,False,False,False,63,False,False,,11:02,0.1579270362854004,
rege_ood_clean_blender_000160,clean,images/sample_00160.png,01:52,112,,,,02:57,177,,,True,False,False,False,65,False,False,,02:57,0.1562175750732422,
rege_ood_clean_blender_000161,clean,images/sample_00161.png,03:29,209,,,,03:26,206,,,True,False,False,True,3,True,False,,03:26,0.15561652183532715,
rege_ood_clean_blender_000162,clean,images/sample_00162.png,01:59,119,,,,03:05,185,,,True,False,False,False,66,False,False,,03:05,0.15674257278442383,
rege_ood_clean_blender_000163,clean,images/sample_00163.png,05:10,310,05:10:36,18636,36,04:08,248,,,True,False,False,False,62,False,False,,04:08,0.1614527702331543,
rege_ood_clean_blender_000164,clean,images/sample_00164.png,02:05,125,02:05:27,7527,27,01:03,63,,,True,False,False,False,62,False,False,,01:03,0.1571033000946045,
rege_ood_clean_blender_000165,clean,images/sample_00165.png,05:26,326,05:26:20,19580,20,05:27,327,,,True,False,True,True,1,True,False,,05:27,0.16017556190490723,
rege_ood_clean_blender_000166,clean,images/sample_00166.png,03:27,207,,,,03:25,205,,,True,False,False,True,2,True,False,,03:25,0.15702152252197266,
rege_ood_clean_blender_000167,clean,images/sample_00167.png,08:24,504,,,,07:20,440,,,True,False,False,False,64,False,False,,07:20,0.15816140174865723,
rege_ood_clean_blender_000168,clean,images/sample_00168.png,12:00,0,12:00:12,12,12,01:15,75,,,True,False,False,False,75,False,False,,01:15,0.15661859512329102,
rege_ood_clean_blender_000169,clean,images/sample_00169.png,04:49,289,,,,04:48,288,,,True,False,True,True,1,True,False,,04:48,0.16204404830932617,
rege_ood_clean_blender_000170,clean,images/sample_00170.png,01:34,94,01:34:20,5660,20,01:32,92,,,True,False,False,True,2,True,False,,01:32,0.15807723999023438,
rege_ood_clean_blender_000171,clean,images/sample_00171.png,04:03,243,,,,04:07,247,,,True,False,False,True,4,True,False,,04:07,0.15725946426391602,
rege_ood_clean_blender_000172,clean,images/sample_00172.png,01:27,87,01:27:11,5231,11,01:26,86,,,True,False,True,True,1,True,False,,01:26,0.15895605087280273,
rege_ood_clean_blender_000173,clean,images/sample_00173.png,10:06,606,10:06:45,36405,45,10:06,606,,,True,True,True,True,0,True,True,,10:06,0.15881681442260742,
rege_ood_clean_blender_000174,clean,images/sample_00174.png,02:53,173,02:53:58,10438,58,09:52,592,,,True,False,False,False,301,False,False,,09:52,0.1567215919494629,
